,path,3Classes_target,9Classes_target,Regression_target,Relative_path
5415,/content/drive/MyDrive/Dataset/images/62-5.JPG,Low,10,9.9,./Dataset/Images/Preprocessed_1-815/62-5.JPG
5416,/content/drive/MyDrive/Dataset/images/383-13.JPG,Medium,13,12.8,./Dataset/Images/Preprocessed_1-815/383-13.JPG
5417,/content/drive/MyDrive/Dataset/images/22-4.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/22-4.JPG
5418,/content/drive/MyDrive/Dataset/images/264-2.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/264-2.JPG
5419,/content/drive/MyDrive/Dataset/images/279-12.JPG,High,15,15.3,./Dataset/Images/Preprocessed_1-815/279-12.JPG
5420,/content/drive/MyDrive/Dataset/images/738-7.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/738-7.JPG
5421,/content/drive/MyDrive/Dataset/images/685-13.JPG,Low,12,11.65,./Dataset/Images/Preprocessed_1-815/685-13.JPG
5422,/content/drive/MyDrive/Dataset/images/177-4.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/177-4.JPG
5423,/content/drive/MyDrive/Dataset/images/756-8.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/756-8.JPG
5424,/content/drive/MyDrive/Dataset/images/273-4.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/273-4.JPG
5425,/content/drive/MyDrive/Dataset/images/311-9.JPG,High,15,14.9,./Dataset/Images/Preprocessed_1-815/311-9.JPG
5426,/content/drive/MyDrive/Dataset/images/708-10.JPG,Medium,12,12.35,./Dataset/Images/Preprocessed_1-815/708-10.JPG
5427,/content/drive/MyDrive/Dataset/images/346-3.JPG,Low,11,11.25,./Dataset/Images/Preprocessed_1-815/346-3.JPG
5428,/content/drive/MyDrive/Dataset/images/247-1.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/247-1.JPG
5429,/content/drive/MyDrive/Dataset/images/465-6.JPG,Low,11,11.25,./Dataset/Images/Preprocessed_1-815/465-6.JPG
5430,/content/drive/MyDrive/Dataset/images/117-3.JPG,High,13,13.4,./Dataset/Images/Preprocessed_1-815/117-3.JPG
5431,/content/drive/MyDrive/Dataset/images/30-7.JPG,High,15,14.6,./Dataset/Images/Preprocessed_1-815/30-7.JPG
5432,/content/drive/MyDrive/Dataset/images/449-13.JPG,High,13,13.4,./Dataset/Images/Preprocessed_1-815/449-13.JPG
5433,/content/drive/MyDrive/Dataset/images/765-5.JPG,High,14,13.7,./Dataset/Images/Preprocessed_1-815/765-5.JPG
5434,/content/drive/MyDrive/Dataset/images/481-2.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/481-2.JPG
5435,/content/drive/MyDrive/Dataset/images/321-8.JPG,Low,11,11.05,./Dataset/Images/Preprocessed_1-815/321-8.JPG
5436,/content/drive/MyDrive/Dataset/images/768-7.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/768-7.JPG
5437,/content/drive/MyDrive/Dataset/images/465-11.JPG,Low,11,11.25,./Dataset/Images/Preprocessed_1-815/465-11.JPG
5438,/content/drive/MyDrive/Dataset/images/316-11.JPG,High,14,14,./Dataset/Images/Preprocessed_1-815/316-11.JPG
5439,/content/drive/MyDrive/Dataset/images/381-1.JPG,Medium,13,12.75,./Dataset/Images/Preprocessed_1-815/381-1.JPG
5440,/content/drive/MyDrive/Dataset/images/425-14.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/425-14.JPG
5441,/content/drive/MyDrive/Dataset/images/535-6.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/535-6.JPG
5442,/content/drive/MyDrive/Dataset/images/115-12.JPG,Medium,12,12.45,./Dataset/Images/Preprocessed_1-815/115-12.JPG
5443,/content/drive/MyDrive/Dataset/images/508-8.JPG,High,15,14.7,./Dataset/Images/Preprocessed_1-815/508-8.JPG
5444,/content/drive/MyDrive/Dataset/images/168-5.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/168-5.JPG
5445,/content/drive/MyDrive/Dataset/images/468-4.JPG,High,14,14.3,./Dataset/Images/Preprocessed_1-815/468-4.JPG
5446,/content/drive/MyDrive/Dataset/images/146-11.JPG,High,14,13.85,./Dataset/Images/Preprocessed_1-815/146-11.JPG
5447,/content/drive/MyDrive/Dataset/images/71-14.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/71-14.JPG
5448,/content/drive/MyDrive/Dataset/images/13-7.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/13-7.JPG
5449,/content/drive/MyDrive/Dataset/images/358-13.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/358-13.JPG
5450,/content/drive/MyDrive/Dataset/images/569-9.JPG,High,14,14.25,./Dataset/Images/Preprocessed_1-815/569-9.JPG
5451,/content/drive/MyDrive/Dataset/images/49-2.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/49-2.JPG
5452,/content/drive/MyDrive/Dataset/images/557-3.JPG,Medium,13,12.6,./Dataset/Images/Preprocessed_1-815/557-3.JPG
5453,/content/drive/MyDrive/Dataset/images/64-10.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/64-10.JPG
5454,/content/drive/MyDrive/Dataset/images/82-8.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/82-8.JPG
5455,/content/drive/MyDrive/Dataset/images/311-1.JPG,High,15,14.9,./Dataset/Images/Preprocessed_1-815/311-1.JPG
5456,/content/drive/MyDrive/Dataset/images/115-3.JPG,Medium,12,12.45,./Dataset/Images/Preprocessed_1-815/115-3.JPG
5457,/content/drive/MyDrive/Dataset/images/684-5.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/684-5.JPG
5458,/content/drive/MyDrive/Dataset/images/432-10.JPG,High,14,13.7,./Dataset/Images/Preprocessed_1-815/432-10.JPG
5459,/content/drive/MyDrive/Dataset/images/797-10.JPG,Low,11,11.3,./Dataset/Images/Preprocessed_1-815/797-10.JPG
5460,/content/drive/MyDrive/Dataset/images/89-10.JPG,Medium,13,12.95,./Dataset/Images/Preprocessed_1-815/89-10.JPG
5461,/content/drive/MyDrive/Dataset/images/210-13.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/210-13.JPG
5462,/content/drive/MyDrive/Dataset/images/703-8.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/703-8.JPG
5463,/content/drive/MyDrive/Dataset/images/768-8.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/768-8.JPG
5464,/content/drive/MyDrive/Dataset/images/343-4.JPG,High,15,15.4,./Dataset/Images/Preprocessed_1-815/343-4.JPG
5465,/content/drive/MyDrive/Dataset/images/238-3.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/238-3.JPG
5466,/content/drive/MyDrive/Dataset/images/539-6.JPG,Medium,13,12.8,./Dataset/Images/Preprocessed_1-815/539-6.JPG
5467,/content/drive/MyDrive/Dataset/images/18-11.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/18-11.JPG
5468,/content/drive/MyDrive/Dataset/images/264-5.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/264-5.JPG
5469,/content/drive/MyDrive/Dataset/images/296-14.JPG,Medium,13,12.95,./Dataset/Images/Preprocessed_1-815/296-14.JPG
5470,/content/drive/MyDrive/Dataset/images/737-11.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/737-11.JPG
5471,/content/drive/MyDrive/Dataset/images/96-4.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/96-4.JPG
5472,/content/drive/MyDrive/Dataset/images/516-5.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/516-5.JPG
5473,/content/drive/MyDrive/Dataset/images/628-12.JPG,High,14,13.8,./Dataset/Images/Preprocessed_1-815/628-12.JPG
5474,/content/drive/MyDrive/Dataset/images/22-6.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/22-6.JPG
5475,/content/drive/MyDrive/Dataset/images/44-4.JPG,Low,10,9.9,./Dataset/Images/Preprocessed_1-815/44-4.JPG
5476,/content/drive/MyDrive/Dataset/images/173-5.JPG,High,13,13.1,./Dataset/Images/Preprocessed_1-815/173-5.JPG
5477,/content/drive/MyDrive/Dataset/images/208-13.JPG,High,15,15.4,./Dataset/Images/Preprocessed_1-815/208-13.JPG
5478,/content/drive/MyDrive/Dataset/images/750-8.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/750-8.JPG
5479,/content/drive/MyDrive/Dataset/images/514-11.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/514-11.JPG
5480,/content/drive/MyDrive/Dataset/images/680-14.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/680-14.JPG
5481,/content/drive/MyDrive/Dataset/images/355-9.JPG,Low,11,11.1,./Dataset/Images/Preprocessed_1-815/355-9.JPG
5482,/content/drive/MyDrive/Dataset/images/19-11.JPG,Low,11,11.2,./Dataset/Images/Preprocessed_1-815/19-11.JPG
5483,/content/drive/MyDrive/Dataset/images/651-9.JPG,High,15,15.2,./Dataset/Images/Preprocessed_1-815/651-9.JPG
5484,/content/drive/MyDrive/Dataset/images/273-10.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/273-10.JPG
5485,/content/drive/MyDrive/Dataset/images/362-1.JPG,Low,12,11.6,./Dataset/Images/Preprocessed_1-815/362-1.JPG
5486,/content/drive/MyDrive/Dataset/images/122-3.JPG,High,14,13.9,./Dataset/Images/Preprocessed_1-815/122-3.JPG
5487,/content/drive/MyDrive/Dataset/images/702-13.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/702-13.JPG
5488,/content/drive/MyDrive/Dataset/images/677-12.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/677-12.JPG
5489,/content/drive/MyDrive/Dataset/images/723-2.JPG,Medium,13,12.6,./Dataset/Images/Preprocessed_1-815/723-2.JPG
5490,/content/drive/MyDrive/Dataset/images/705-5.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/705-5.JPG
5491,/content/drive/MyDrive/Dataset/images/609-6.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/609-6.JPG
5492,/content/drive/MyDrive/Dataset/images/682-7.JPG,High,14,13.8,./Dataset/Images/Preprocessed_1-815/682-7.JPG
5493,/content/drive/MyDrive/Dataset/images/662-6.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/662-6.JPG
5494,/content/drive/MyDrive/Dataset/images/635-5.JPG,Medium,12,12.15,./Dataset/Images/Preprocessed_1-815/635-5.JPG
5495,/content/drive/MyDrive/Dataset/images/589-1.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/589-1.JPG
5496,/content/drive/MyDrive/Dataset/images/702-9.JPG,Medium,13,12.85,./Dataset/Images/Preprocessed_1-815/702-9.JPG
5497,/content/drive/MyDrive/Dataset/images/442-1.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/442-1.JPG
5498,/content/drive/MyDrive/Dataset/images/661-3.JPG,Low,11,10.85,./Dataset/Images/Preprocessed_1-815/661-3.JPG
5499,/content/drive/MyDrive/Dataset/images/243-3.JPG,High,15,14.9,./Dataset/Images/Preprocessed_1-815/243-3.JPG
5500,/content/drive/MyDrive/Dataset/images/346-4.JPG,Low,11,11.25,./Dataset/Images/Preprocessed_1-815/346-4.JPG
5501,/content/drive/MyDrive/Dataset/images/417-8.JPG,Medium,13,12.55,./Dataset/Images/Preprocessed_1-815/417-8.JPG
5502,/content/drive/MyDrive/Dataset/images/541-8.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/541-8.JPG
5503,/content/drive/MyDrive/Dataset/images/221-6.JPG,High,13,13.15,./Dataset/Images/Preprocessed_1-815/221-6.JPG
5504,/content/drive/MyDrive/Dataset/images/415-14.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/415-14.JPG
5505,/content/drive/MyDrive/Dataset/images/274-3.JPG,High,14,13.8,./Dataset/Images/Preprocessed_1-815/274-3.JPG
5506,/content/drive/MyDrive/Dataset/images/332-4.JPG,Low,12,11.5,./Dataset/Images/Preprocessed_1-815/332-4.JPG
5507,/content/drive/MyDrive/Dataset/images/426-4.JPG,High,16,15.65,./Dataset/Images/Preprocessed_1-815/426-4.JPG
5508,/content/drive/MyDrive/Dataset/images/475-6.JPG,Low,9,9.25,./Dataset/Images/Preprocessed_1-815/475-6.JPG
5509,/content/drive/MyDrive/Dataset/images/581-4.JPG,Low,11,11,./Dataset/Images/Preprocessed_1-815/581-4.JPG
5510,/content/drive/MyDrive/Dataset/images/491-14.JPG,Medium,13,12.55,./Dataset/Images/Preprocessed_1-815/491-14.JPG
5511,/content/drive/MyDrive/Dataset/images/324-12.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/324-12.JPG
5512,/content/drive/MyDrive/Dataset/images/201-2.JPG,Medium,13,12.75,./Dataset/Images/Preprocessed_1-815/201-2.JPG
5513,/content/drive/MyDrive/Dataset/images/194-5.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/194-5.JPG
5514,/content/drive/MyDrive/Dataset/images/233-4.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/233-4.JPG
5515,/content/drive/MyDrive/Dataset/images/129-9.JPG,Low,11,11.3,./Dataset/Images/Preprocessed_1-815/129-9.JPG
5516,/content/drive/MyDrive/Dataset/images/334-13.JPG,Low,11,11.35,./Dataset/Images/Preprocessed_1-815/334-13.JPG
5517,/content/drive/MyDrive/Dataset/images/677-11.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/677-11.JPG
5518,/content/drive/MyDrive/Dataset/images/485-8.JPG,Low,12,11.6,./Dataset/Images/Preprocessed_1-815/485-8.JPG
5519,/content/drive/MyDrive/Dataset/images/75-8.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/75-8.JPG
5520,/content/drive/MyDrive/Dataset/images/799-5.JPG,Medium,12,12.1,./Dataset/Images/Preprocessed_1-815/799-5.JPG
5521,/content/drive/MyDrive/Dataset/images/580-12.JPG,Low,11,11.35,./Dataset/Images/Preprocessed_1-815/580-12.JPG
5522,/content/drive/MyDrive/Dataset/images/37-9.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/37-9.JPG
5523,/content/drive/MyDrive/Dataset/images/179-5.JPG,Medium,13,12.65,./Dataset/Images/Preprocessed_1-815/179-5.JPG
5524,/content/drive/MyDrive/Dataset/images/328-8.JPG,High,18,17.6,./Dataset/Images/Preprocessed_1-815/328-8.JPG
5525,/content/drive/MyDrive/Dataset/images/745-11.JPG,High,14,13.9,./Dataset/Images/Preprocessed_1-815/745-11.JPG
5526,/content/drive/MyDrive/Dataset/images/809-8.JPG,Low,12,11.6,./Dataset/Images/Preprocessed_1-815/809-8.JPG
5527,/content/drive/MyDrive/Dataset/images/455-7.JPG,Low,11,10.7,./Dataset/Images/Preprocessed_1-815/455-7.JPG
5528,/content/drive/MyDrive/Dataset/images/414-13.JPG,Low,12,11.55,./Dataset/Images/Preprocessed_1-815/414-13.JPG
5529,/content/drive/MyDrive/Dataset/images/704-8.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/704-8.JPG
5530,/content/drive/MyDrive/Dataset/images/391-1.JPG,Medium,12,12.15,./Dataset/Images/Preprocessed_1-815/391-1.JPG
5531,/content/drive/MyDrive/Dataset/images/212-6.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/212-6.JPG
5532,/content/drive/MyDrive/Dataset/images/477-12.JPG,Low,12,11.8,./Dataset/Images/Preprocessed_1-815/477-12.JPG
5533,/content/drive/MyDrive/Dataset/images/425-2.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/425-2.JPG
5534,/content/drive/MyDrive/Dataset/images/378-10.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/378-10.JPG
5535,/content/drive/MyDrive/Dataset/images/648-2.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/648-2.JPG
5536,/content/drive/MyDrive/Dataset/images/323-12.JPG,Low,12,11.5,./Dataset/Images/Preprocessed_1-815/323-12.JPG
5537,/content/drive/MyDrive/Dataset/images/235-5.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/235-5.JPG
5538,/content/drive/MyDrive/Dataset/images/798-5.JPG,Medium,12,12.1,./Dataset/Images/Preprocessed_1-815/798-5.JPG
5539,/content/drive/MyDrive/Dataset/images/380-2.JPG,Low,12,11.5,./Dataset/Images/Preprocessed_1-815/380-2.JPG
5540,/content/drive/MyDrive/Dataset/images/315-11.JPG,Low,10,10,./Dataset/Images/Preprocessed_1-815/315-11.JPG
5541,/content/drive/MyDrive/Dataset/images/577-5.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/577-5.JPG
5542,/content/drive/MyDrive/Dataset/images/59-3.JPG,High,14,13.65,./Dataset/Images/Preprocessed_1-815/59-3.JPG
5543,/content/drive/MyDrive/Dataset/images/5-3.JPG,Low,10,10.3,./Dataset/Images/Preprocessed_1-815/5-3.JPG
5544,/content/drive/MyDrive/Dataset/images/575-12.JPG,High,14,13.85,./Dataset/Images/Preprocessed_1-815/575-12.JPG
5545,/content/drive/MyDrive/Dataset/images/577-6.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/577-6.JPG
5546,/content/drive/MyDrive/Dataset/images/429-6.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/429-6.JPG
5547,/content/drive/MyDrive/Dataset/images/636-10.JPG,Low,12,11.65,./Dataset/Images/Preprocessed_1-815/636-10.JPG
5548,/content/drive/MyDrive/Dataset/images/46-6.JPG,Low,10,10.3,./Dataset/Images/Preprocessed_1-815/46-6.JPG
5549,/content/drive/MyDrive/Dataset/images/158-3.JPG,Medium,13,12.75,./Dataset/Images/Preprocessed_1-815/158-3.JPG
5550,/content/drive/MyDrive/Dataset/images/397-8.JPG,Medium,12,12.25,./Dataset/Images/Preprocessed_1-815/397-8.JPG
5551,/content/drive/MyDrive/Dataset/images/151-12.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/151-12.JPG
5552,/content/drive/MyDrive/Dataset/images/221-14.JPG,High,13,13.15,./Dataset/Images/Preprocessed_1-815/221-14.JPG
5553,/content/drive/MyDrive/Dataset/images/638-12.JPG,Medium,12,12.45,./Dataset/Images/Preprocessed_1-815/638-12.JPG
5554,/content/drive/MyDrive/Dataset/images/290-10.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/290-10.JPG
5555,/content/drive/MyDrive/Dataset/images/322-5.JPG,Low,11,11.3,./Dataset/Images/Preprocessed_1-815/322-5.JPG
5556,/content/drive/MyDrive/Dataset/images/725-5.JPG,Medium,12,12.05,./Dataset/Images/Preprocessed_1-815/725-5.JPG
5557,/content/drive/MyDrive/Dataset/images/343-14.JPG,High,15,15.4,./Dataset/Images/Preprocessed_1-815/343-14.JPG
5558,/content/drive/MyDrive/Dataset/images/775-10.JPG,High,14,14.1,./Dataset/Images/Preprocessed_1-815/775-10.JPG
5559,/content/drive/MyDrive/Dataset/images/623-2.JPG,Low,12,11.75,./Dataset/Images/Preprocessed_1-815/623-2.JPG
5560,/content/drive/MyDrive/Dataset/images/685-1.JPG,Low,12,11.65,./Dataset/Images/Preprocessed_1-815/685-1.JPG
5561,/content/drive/MyDrive/Dataset/images/194-9.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/194-9.JPG
5562,/content/drive/MyDrive/Dataset/images/332-12.JPG,Low,12,11.5,./Dataset/Images/Preprocessed_1-815/332-12.JPG
5563,/content/drive/MyDrive/Dataset/images/43-11.JPG,Medium,12,12.45,./Dataset/Images/Preprocessed_1-815/43-11.JPG
5564,/content/drive/MyDrive/Dataset/images/384-6.JPG,Low,11,11.35,./Dataset/Images/Preprocessed_1-815/384-6.JPG
5565,/content/drive/MyDrive/Dataset/images/395-12.JPG,Medium,13,12.6,./Dataset/Images/Preprocessed_1-815/395-12.JPG
5566,/content/drive/MyDrive/Dataset/images/440-5.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/440-5.JPG
5567,/content/drive/MyDrive/Dataset/images/545-5.JPG,High,13,13.4,./Dataset/Images/Preprocessed_1-815/545-5.JPG
5568,/content/drive/MyDrive/Dataset/images/410-10.JPG,High,13,13.05,./Dataset/Images/Preprocessed_1-815/410-10.JPG
5569,/content/drive/MyDrive/Dataset/images/334-12.JPG,Low,11,11.35,./Dataset/Images/Preprocessed_1-815/334-12.JPG
5570,/content/drive/MyDrive/Dataset/images/80-14.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/80-14.JPG
5571,/content/drive/MyDrive/Dataset/images/145-11.JPG,High,14,14.4,./Dataset/Images/Preprocessed_1-815/145-11.JPG
5572,/content/drive/MyDrive/Dataset/images/143-3.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/143-3.JPG
5573,/content/drive/MyDrive/Dataset/images/208-4.JPG,High,15,15.4,./Dataset/Images/Preprocessed_1-815/208-4.JPG
5574,/content/drive/MyDrive/Dataset/images/737-8.JPG,Low,12,11.9,./Dataset/Images/Preprocessed_1-815/737-8.JPG
5575,/content/drive/MyDrive/Dataset/images/488-7.JPG,Medium,12,12.15,./Dataset/Images/Preprocessed_1-815/488-7.JPG
5576,/content/drive/MyDrive/Dataset/images/207-5.JPG,High,16,15.7,./Dataset/Images/Preprocessed_1-815/207-5.JPG
5577,/content/drive/MyDrive/Dataset/images/533-3.JPG,High,14,14.05,./Dataset/Images/Preprocessed_1-815/533-3.JPG
5578,/content/drive/MyDrive/Dataset/images/704-3.JPG,Medium,12,12.4,./Dataset/Images/Preprocessed_1-815/704-3.JPG
5579,/content/drive/MyDrive/Dataset/images/548-12.JPG,Medium,12,12.05,./Dataset/Images/Preprocessed_1-815/548-12.JPG
5580,/content/drive/MyDrive/Dataset/images/345-1.JPG,High,13,13.4,./Dataset/Images/Preprocessed_1-815/345-1.JPG
5581,/content/drive/MyDrive/Dataset/images/679-14.JPG,Low,12,11.95,./Dataset/Images/Preprocessed_1-815/679-14.JPG
5582,/content/drive/MyDrive/Dataset/images/436-9.JPG,Medium,12,12.45,./Dataset/Images/Preprocessed_1-815/436-9.JPG
5583,/content/drive/MyDrive/Dataset/images/797-12.JPG,Low,11,11.3,./Dataset/Images/Preprocessed_1-815/797-12.JPG
5584,/content/drive/MyDrive/Dataset/images/176-13.JPG,Low,12,11.75,./Dataset/Images/Preprocessed_1-815/176-13.JPG
5585,/content/drive/MyDrive/Dataset/images/676-12.JPG,Low,12,11.7,./Dataset/Images/Preprocessed_1-815/676-12.JPG
5586,/content/drive/MyDrive/Dataset/images/225-4.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/225-4.JPG
5587,/content/drive/MyDrive/Dataset/images/408-9.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/408-9.JPG
5588,/content/drive/MyDrive/Dataset/images/406-3.JPG,Low,11,11.1,./Dataset/Images/Preprocessed_1-815/406-3.JPG
5589,/content/drive/MyDrive/Dataset/images/404-9.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/404-9.JPG
5590,/content/drive/MyDrive/Dataset/images/666-10.JPG,Low,10,10.4,./Dataset/Images/Preprocessed_1-815/666-10.JPG
5591,/content/drive/MyDrive/Dataset/images/80-8.JPG,Medium,12,12,./Dataset/Images/Preprocessed_1-815/80-8.JPG
5592,/content/drive/MyDrive/Dataset/images/779-13.JPG,High,13,13.45,./Dataset/Images/Preprocessed_1-815/779-13.JPG
5593,/content/drive/MyDrive/Dataset/images/418-14.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/418-14.JPG
5594,/content/drive/MyDrive/Dataset/images/718-14.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/718-14.JPG
5595,/content/drive/MyDrive/Dataset/images/357-10.JPG,Low,11,11.4,./Dataset/Images/Preprocessed_1-815/357-10.JPG
5596,/content/drive/MyDrive/Dataset/images/710-9.JPG,High,14,14.45,./Dataset/Images/Preprocessed_1-815/710-9.JPG
5597,/content/drive/MyDrive/Dataset/images/176-11.JPG,Low,12,11.75,./Dataset/Images/Preprocessed_1-815/176-11.JPG
5598,/content/drive/MyDrive/Dataset/images/662-14.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/662-14.JPG
5599,/content/drive/MyDrive/Dataset/images/254-5.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/254-5.JPG
5600,/content/drive/MyDrive/Dataset/images/461-10.JPG,Low,11,11.1,./Dataset/Images/Preprocessed_1-815/461-10.JPG
5601,/content/drive/MyDrive/Dataset/images/571-4.JPG,High,13,13.3,./Dataset/Images/Preprocessed_1-815/571-4.JPG
5602,/content/drive/MyDrive/Dataset/images/265-5.JPG,Low,12,11.85,./Dataset/Images/Preprocessed_1-815/265-5.JPG
5603,/content/drive/MyDrive/Dataset/images/359-11.JPG,High,14,13.6,./Dataset/Images/Preprocessed_1-815/359-11.JPG
5604,/content/drive/MyDrive/Dataset/images/510-10.JPG,Medium,12,12.1,./Dataset/Images/Preprocessed_1-815/510-10.JPG
5605,/content/drive/MyDrive/Dataset/images/307-10.JPG,High,13,13.2,./Dataset/Images/Preprocessed_1-815/307-10.JPG
5606,/content/drive/MyDrive/Dataset/images/658-13.JPG,Medium,13,13,./Dataset/Images/Preprocessed_1-815/658-13.JPG
5607,/content/drive/MyDrive/Dataset/images/94-7.JPG,Medium,13,12.5,./Dataset/Images/Preprocessed_1-815/94-7.JPG
5608,/content/drive/MyDrive/Dataset/images/302-1.JPG,Medium,12,12.3,./Dataset/Images/Preprocessed_1-815/302-1.JPG
5609,/content/drive/MyDrive/Dataset/images/603-11.JPG,High,14,13.8,./Dataset/Images/Preprocessed_1-815/603-11.JPG
5610,/content/drive/MyDrive/Dataset/images/694-5.JPG,Medium,12,12.2,./Dataset/Images/Preprocessed_1-815/694-5.JPG
5611,/content/drive/MyDrive/Dataset/images/401-10.JPG,Medium,12,12.15,./Dataset/Images/Preprocessed_1-815/401-10.JPG
5612,/content/drive/MyDrive/Dataset/images/254-9.JPG,High,13,13.25,./Dataset/Images/Preprocessed_1-815/254-9.JPG
5613,/content/drive/MyDrive/Dataset/images/301-12.JPG,High,15,14.7,./Dataset/Images/Preprocessed_1-815/301-12.JPG
5614,/content/drive/MyDrive/Dataset/images/770-7.JPG,High,13,13.35,./Dataset/Images/Preprocessed_1-815/770-7.JPG
5615,/content/drive/MyDrive/Dataset/images/537-14.JPG,High,14,13.55,./Dataset/Images/Preprocessed_1-815/537-14.JPG
5616,/content/drive/MyDrive/Dataset/images/801-7.JPG,Medium,13,12.9,./Dataset/Images/Preprocessed_1-815/801-7.JPG
5617,/content/drive/MyDrive/Dataset/images/288-8.JPG,High,14,14.2,./Dataset/Images/Preprocessed_1-815/288-8.JPG
5618,/content/drive/MyDrive/Dataset/images/451-6.JPG,Medium,13,12.7,./Dataset/Images/Preprocessed_1-815/451-6.JPG
5619,/content/drive/MyDrive/Dataset/images/500-7.JPG,High,15,14.6,./Dataset/Images/Preprocessed_1-815/500-7.JPG
5620,/content/drive/MyDrive/Dataset/images/124-12.JPG,Low,11,10.8,./Dataset/Images/Preprocessed_1-815/124-12.JPG
5621,/content/drive/MyDrive/Dataset/images/263-10.JPG,Low,11,11.4,./Dataset/Images/Preprocessed_1-815/263-10.JPG
5622,/content/drive/MyDrive/Dataset/images/520-3.JPG,Medium,13,12.8,./Dataset/Images/Preprocessed_1-815/520-3.JPG
